feature,category,count,rate
racecourse,京都,20034,0.1665710508592951
racecourse,東京,19377,0.16110847821206756
racecourse,中山,18699,0.15547130278616147
racecourse,阪神,12541,0.10427111654319755
racecourse,中京,11205,0.09316305405203162
racecourse,小倉,10374,0.08625377266718216
racecourse,新潟,10011,0.08323563892145369
racecourse,福島,8859,0.07365742934823277
racecourse,函館,4993,0.041513889235322975
racecourse,札幌,4180,0.03475426737505508
race_class_name,未勝利,27099,0.22531241425756404
race_class_name,１勝ｸﾗｽ,18991,0.15789911285159594
race_class_name,新馬,8150,0.0677625069633251
race_class_name,未勝利・牝,8016,0.06664837494699559
race_class_name,未勝利*,6937,0.05767711789013328
race_class_name,２勝ｸﾗｽ,5114,0.042519933817232465
race_class_name,１勝ｸﾗｽ・牝,4327,0.03597648682580463
race_class_name,１勝ｸﾗｽ*,3027,0.02516774338380185
race_class_name,障害未勝利,2291,0.019048331712021818
race_class_name,未勝利・牝*,1159,0.009636410499447091
race_class_name,新馬・牝,925,0.007690836679886591
race_class_name,２勝ｸﾗｽ・牝,674,0.005603917753776825
race_class_name,障害・オープ,665,0.005529087991486036
race_class_name,１勝ｸﾗｽ・若,663,0.005512459155421416
race_class_name,未勝利・若,497,0.004132265762057985
race_class_name,１勝ｸﾗｽ・牝*,231,0.0019206305654635703
race_class_name,新馬・九,79,0.0006568390245524765
race_class_name,クイーンG3,71,0.0005903236802939978
race_class_name,西日本新･2勝,54,0.00044897857374473076
race_class_name,ＮＨＫマG1,54,0.00044897857374473076
race_class_name,優駿牝馬G1,54,0.00044897857374473076
race_class_name,巌流島Ｈ･3勝,54,0.00044897857374473076
race_class_name,阪急杯G3,54,0.00044897857374473076
race_class_name,桜花賞G1,54,0.00044897857374473076
race_class_name,高松宮記G1,54,0.00044897857374473076
race_class_name,東京優駿G1,53,0.0004406641557124209
race_class_name,下関Ｓ･3勝,53,0.0004406641557124209
race_class_name,エプソムG3,53,0.0004406641557124209
race_class_name,安田記念G1,53,0.0004406641557124209
race_class_name,皐月賞G1,53,0.0004406641557124209
race_class_name,シルクロＨG3,52,0.00043234973768011106
race_class_name,京都金杯ＨG3,52,0.00043234973768011106
race_class_name,ファルコG3,52,0.00043234973768011106
race_class_name,北九州短,51,0.00042403531964780124
race_class_name,安土城Ｈ(L),51,0.00042403531964780124
race_class_name,耶馬渓特･2勝,51,0.00042403531964780124
race_class_name,淀短距離(L),51,0.00042403531964780124
race_class_name,未勝利・九*,50,0.0004157209016154914
race_class_name,ヴィクトG1,50,0.0004157209016154914
race_class_name,大濠特Ｈ･2勝,50,0.0004157209016154914
race_class_name,フィリーG2,50,0.0004157209016154914
race_class_name,葵ＳG3,50,0.0004157209016154914
race_class_name,北九州記ＨG3,49,0.0004074064835831816
race_class_name,湘南ＳＨ･3勝,49,0.0004074064835831816
race_class_name,中山金杯ＨG3,49,0.0004074064835831816
race_class_name,八幡特別･1勝,49,0.0004074064835831816
race_class_name,シンザンG3,49,0.0004074064835831816
race_class_name,桃山ＳＨ･3勝,48,0.0003990920655508718
race_class_name,大日岳特･2勝,48,0.0003990920655508718
race_class_name,平尾台特･2勝,48,0.0003990920655508718
race_class_name,松前特別･2勝,48,0.0003990920655508718
race_class_name,成田特別･2勝,48,0.0003990920655508718
race_class_name,夏至Ｓ･3勝,48,0.0003990920655508718
race_class_name,平安ＳG3,48,0.0003990920655508718
race_class_name,栗東ＳＨ(L),48,0.0003990920655508718
race_class_name,春風ＳＨ･3勝,48,0.0003990920655508718
race_class_name,仁川ＳＨ(L),48,0.0003990920655508718
race_class_name,韋駄天ＳＨ,48,0.0003990920655508718
race_class_name,欅Ｓ,48,0.0003990920655508718
race_class_name,千葉ＳＨ,48,0.0003990920655508718
race_class_name,ブラッド･3勝,48,0.0003990920655508718
race_class_name,鈴鹿特別･2勝,48,0.0003990920655508718
race_class_name,雪うさぎ･1勝,48,0.0003990920655508718
race_class_name,平城京Ｓ,48,0.0003990920655508718
race_class_name,フェブラG1,48,0.0003990920655508718
race_class_name,渡月橋Ｓ･3勝,48,0.0003990920655508718
race_class_name,駿風Ｓ･3勝,48,0.0003990920655508718
race_class_name,ブリリＨ(L),48,0.0003990920655508718
race_class_name,東京新聞G3,48,0.0003990920655508718
race_class_name,飛竜特別･1勝,48,0.0003990920655508718
race_class_name,雲雀Ｓ･3勝,48,0.0003990920655508718
race_class_name,すばるＳ(L),47,0.00039077764751856197
race_class_name,姫路Ｓ･3勝,47,0.00039077764751856197
race_class_name,門司Ｓ,47,0.00039077764751856197
race_class_name,天保山Ｓ,47,0.00039077764751856197
race_class_name,青葉賞G2,47,0.00039077764751856197
race_class_name,是政Ｓ･3勝,47,0.00039077764751856197
race_class_name,美浦Ｓ･3勝,47,0.00039077764751856197
race_class_name,アクアＨ･3勝,47,0.00039077764751856197
race_class_name,伊良湖特･2勝,47,0.00039077764751856197
race_class_name,早鞆特Ｈ･2勝,47,0.00039077764751856197
race_class_name,オーシャG3,47,0.00039077764751856197
race_class_name,なにわＳ･3勝,47,0.00039077764751856197
race_class_name,新潟大賞ＨG3,47,0.00039077764751856197
race_class_name,根岸ＳG3,47,0.00039077764751856197
race_class_name,ストーＨ･3勝,47,0.00039077764751856197
race_class_name,アハルテ,47,0.00039077764751856197
race_class_name,豊前ＳＨ･3勝,47,0.00039077764751856197
race_class_name,宝塚記念G1,47,0.00039077764751856197
race_class_name,弥彦Ｓ･3勝,47,0.00039077764751856197
race_class_name,上賀茂Ｓ･3勝,47,0.00039077764751856197
race_class_name,ＢＳイレ･3勝,47,0.00039077764751856197
race_class_name,ポルック,47,0.00039077764751856197
race_class_name,洛陽ＳＨ(L),47,0.00039077764751856197
race_class_name,大阪杯G1,46,0.0003824632294862521
race_class_name,天皇賞春G1,46,0.0003824632294862521
race_class_name,千葉日報･2勝,46,0.0003824632294862521
race_class_name,中山記念G2,46,0.0003824632294862521
race_class_name,三峰山特･2勝,46,0.0003824632294862521
race_class_name,多摩川Ｓ･3勝,46,0.0003824632294862521
race_class_name,大島特別･2勝,46,0.0003824632294862521
race_class_name,鎌倉Ｓ･3勝,46,0.0003824632294862521
race_class_name,総武Ｓ,46,0.0003824632294862521
race_class_name,春雷ＳＨ(L),46,0.0003824632294862521
race_class_name,中山牝馬ＨG3,46,0.0003824632294862521
race_class_name,初富士Ｈ･3勝,46,0.0003824632294862521
race_class_name,七夕賞ＨG3,46,0.0003824632294862521
race_class_name,アメリカG2,46,0.0003824632294862521
race_class_name,ＴＶｈ杯･3勝,46,0.0003824632294862521
race_class_name,戸畑特別･1勝,46,0.0003824632294862521
race_class_name,ＵＨＢＨ･3勝,46,0.0003824632294862521
race_class_name,日野特別･2勝,46,0.0003824632294862521
race_class_name,函館日刊･2勝,46,0.0003824632294862521
race_class_name,ニューイ(L),46,0.0003824632294862521
race_class_name,フェアリG3,46,0.0003824632294862521
race_class_name,福島牝馬G3,45,0.00037414881145394227
race_class_name,チューリG2,45,0.00037414881145394227
race_class_name,伊勢ＳＨ･3勝,45,0.00037414881145394227
race_class_name,喜多方特･2勝,45,0.00037414881145394227
race_class_name,吾妻小富Ｈ,45,0.00037414881145394227
race_class_name,ニュージG2,45,0.00037414881145394227
race_class_name,京葉Ｓ(L),45,0.00037414881145394227
race_class_name,マイラーG2,45,0.00037414881145394227
race_class_name,石打特別･1勝,45,0.00037414881145394227
race_class_name,火打山特･2勝,45,0.00037414881145394227
race_class_name,京王杯スG2,45,0.00037414881145394227
race_class_name,テレビＨ･2勝,45,0.00037414881145394227
race_class_name,函館記念ＨG3,45,0.00037414881145394227
race_class_name,むらさＨ･3勝,45,0.00037414881145394227
race_class_name,小金井特･2勝,45,0.00037414881145394227
race_class_name,八王子特･2勝,44,0.00036583439342163245
race_class_name,三宮ＳＨ,44,0.00036583439342163245
race_class_name,サンラＨ･3勝,44,0.00036583439342163245
race_class_name,目黒記念ＨG2,44,0.00036583439342163245
race_class_name,フローラG2,44,0.00036583439342163245
race_class_name,わらび賞･1勝,44,0.00036583439342163245
race_class_name,アルデバ,44,0.00036583439342163245
race_class_name,門松Ｓ･3勝,44,0.00036583439342163245
race_class_name,フラワーG3,44,0.00036583439342163245
race_class_name,浄土平特･1勝,44,0.00036583439342163245
race_class_name,アンタレG3,44,0.00036583439342163245
race_class_name,関門橋Ｓ･3勝,44,0.00036583439342163245
race_class_name,ダービーＨG3,44,0.00036583439342163245
race_class_name,マーチＳＨG3,44,0.00036583439342163245
race_class_name,皿倉山特･2勝,44,0.00036583439342163245
race_class_name,越後Ｓ,44,0.00036583439342163245
race_class_name,奥の細道･2勝,44,0.00036583439342163245
race_class_name,葛飾特別･2勝,44,0.00036583439342163245
race_class_name,韓国馬事･3勝,43,0.00035751997538932263
race_class_name,初日の出･2勝,43,0.00035751997538932263
race_class_name,鎌ケ谷特･2勝,43,0.00035751997538932263
race_class_name,脊振山特･1勝,43,0.00035751997538932263
race_class_name,鳴門Ｓ･3勝,43,0.00035751997538932263
race_class_name,和布刈特･2勝,43,0.00035751997538932263
race_class_name,織姫賞･1勝,43,0.00035751997538932263
race_class_name,日経新春ＨG2,43,0.00035751997538932263
race_class_name,初茜賞･2勝,43,0.00035751997538932263
race_class_name,京成杯G3,43,0.00035751997538932263
race_class_name,ＳＴＶ杯･2勝,43,0.00035751997538932263
race_class_name,白河特別･2勝,43,0.00035751997538932263
race_class_name,センテＨ･3勝,43,0.00035751997538932263
race_class_name,三条Ｓ･3勝,43,0.00035751997538932263
race_class_name,ゆきつば･1勝,43,0.00035751997538932263
race_class_name,小倉大賞ＨG3,43,0.00035751997538932263
race_class_name,谷川岳Ｓ(L),43,0.00035751997538932263
race_class_name,函館スプG3,43,0.00035751997538932263
race_class_name,かささぎ･1勝,43,0.00035751997538932263
race_class_name,周防灘特･2勝,43,0.00035751997538932263
race_class_name,パラダＨ(L),43,0.00035751997538932263
race_class_name,はやぶさ･1勝,43,0.00035751997538932263
race_class_name,オースト･2勝,43,0.00035751997538932263
race_class_name,梅田Ｓ･3勝,42,0.0003492055573570128
race_class_name,花見山特･2勝,42,0.0003492055573570128
race_class_name,湾岸Ｓ･3勝,42,0.0003492055573570128
race_class_name,房総特別･2勝,42,0.0003492055573570128
race_class_name,有田特別･2勝,42,0.0003492055573570128
race_class_name,江の島Ｓ･3勝,42,0.0003492055573570128
race_class_name,巴賞,42,0.0003492055573570128
race_class_name,立待岬特･2勝,42,0.0003492055573570128
race_class_name,ラジオNIＨG3,42,0.0003492055573570128
race_class_name,別府特別･2勝,42,0.0003492055573570128
race_class_name,東風Ｓ(L),42,0.0003492055573570128
race_class_name,スレイプ,42,0.0003492055573570128
race_class_name,荒川峡特･1勝,42,0.0003492055573570128
race_class_name,伊万里特･2勝,42,0.0003492055573570128
race_class_name,下総Ｓ･3勝,42,0.0003492055573570128
race_class_name,山城ＳＨ･3勝,41,0.000340891139324703
race_class_name,五稜郭Ｓ･3勝,41,0.000340891139324703
race_class_name,鶴ヶ城Ｓ･3勝,41,0.000340891139324703
race_class_name,フィリピ･2勝,41,0.000340891139324703
race_class_name,青嵐賞･2勝,41,0.000340891139324703
race_class_name,日吉特別･2勝,41,0.000340891139324703
race_class_name,京都新聞G2,41,0.000340891139324703
race_class_name,ダイヤモＨG3,41,0.000340891139324703
race_class_name,金蹄Ｓ･3勝,41,0.000340891139324703
race_class_name,ユニコーG3,41,0.000340891139324703
race_class_name,プリンシ(L),41,0.000340891139324703
race_class_name,咲花特別･2勝,41,0.000340891139324703
race_class_name,利根川特･2勝,41,0.000340891139324703
race_class_name,あざみ賞･1勝,41,0.000340891139324703
race_class_name,スピカＳ･3勝,41,0.000340891139324703
race_class_name,アネモネ(L),40,0.0003325767212923931
race_class_name,日経賞G2,40,0.0003325767212923931
race_class_name,立川特別･2勝,40,0.0003325767212923931
race_class_name,彦星賞･2勝,40,0.0003325767212923931
race_class_name,さくらん･2勝,40,0.0003325767212923931
race_class_name,湯の川温･2勝,40,0.0003325767212923931
race_class_name,九州スポ･2勝,40,0.0003325767212923931
race_class_name,葉山特別･2勝,40,0.0003325767212923931
race_class_name,高尾特別･2勝,40,0.0003325767212923931
race_class_name,袖ケ浦特･2勝,40,0.0003325767212923931
race_class_name,初音Ｓ･3勝,40,0.0003325767212923931
race_class_name,津軽海Ｈ･2勝,40,0.0003325767212923931
race_class_name,相模湖特･2勝,40,0.0003325767212923931
race_class_name,節分Ｓ･3勝,40,0.0003325767212923931
race_class_name,高千穂特･1勝,39,0.0003242623032600833
race_class_name,二王子特･1勝,39,0.0003242623032600833
race_class_name,分倍河原･3勝,39,0.0003242623032600833
race_class_name,六甲Ｓ(L),39,0.0003242623032600833
race_class_name,足立山特･1勝,39,0.0003242623032600833
race_class_name,信夫山特･2勝,39,0.0003242623032600833
race_class_name,雲仙特別･2勝,39,0.0003242623032600833
race_class_name,寿Ｓ･3勝,39,0.0003242623032600833
race_class_name,バーデン･3勝,39,0.0003242623032600833
race_class_name,桑折特別･1勝,39,0.0003242623032600833
race_class_name,万葉ＳＨ,39,0.0003242623032600833
race_class_name,天王山Ｓ,39,0.0003242623032600833
race_class_name,大阪―ハＨ,38,0.0003159478852277735
race_class_name,スプリンG2,38,0.0003159478852277735
race_class_name,舞鶴Ｓ･3勝,38,0.0003159478852277735
race_class_name,烏丸ＳＨ･3勝,38,0.0003159478852277735
race_class_name,鞍馬Ｓ,38,0.0003159478852277735
race_class_name,壇之浦Ｓ･3勝,38,0.0003159478852277735
race_class_name,バイオレ,38,0.0003159478852277735
race_class_name,小倉城Ｓ･3勝,38,0.0003159478852277735
race_class_name,金鯱賞G2,37,0.00030763346719546366
race_class_name,横手特別･2勝,37,0.00030763346719546366
race_class_name,伊丹Ｓ･3勝,37,0.00030763346719546366
race_class_name,迎春Ｓ･3勝,37,0.00030763346719546366
race_class_name,いわき特･2勝,37,0.00030763346719546366
race_class_name,錦ＳＨ･3勝,37,0.00030763346719546366
race_class_name,飛鳥Ｓ･3勝,37,0.00030763346719546366
race_class_name,六社Ｓ･3勝,37,0.00030763346719546366
race_class_name,スイート(L),37,0.00030763346719546366
race_class_name,竜飛崎特･2勝,37,0.00030763346719546366
race_class_name,小倉牝馬ＨG3,36,0.00029931904916315384
race_class_name,愛知杯G3,36,0.00029931904916315384
race_class_name,阪神大賞G2,36,0.00029931904916315384
race_class_name,飛翼特別･2勝,36,0.00029931904916315384
race_class_name,菊花賞G1,36,0.00029931904916315384
race_class_name,オーロＨ(L),36,0.00029931904916315384
race_class_name,ひまわり,36,0.00029931904916315384
race_class_name,ペガサス,36,0.00029931904916315384
race_class_name,アイビスG3,36,0.00029931904916315384
race_class_name,驀進特別･2勝,36,0.00029931904916315384
race_class_name,菜の花賞･1勝,36,0.00029931904916315384
race_class_name,洞爺湖特･2勝,36,0.00029931904916315384
race_class_name,北海Ｈ･2勝,36,0.00029931904916315384
race_class_name,安達太良,36,0.00029931904916315384
race_class_name,オパーＨ(L),36,0.00029931904916315384
race_class_name,キャピタ(L),36,0.00029931904916315384
race_class_name,尾張特Ｈ･2勝,36,0.00029931904916315384
race_class_name,阪神ジュG1,36,0.00029931904916315384
race_class_name,海の中道･2勝,36,0.00029931904916315384
race_class_name,信濃川特･2勝,36,0.00029931904916315384
race_class_name,難波Ｓ･3勝,36,0.00029931904916315384
race_class_name,メルボル･1勝,36,0.00029931904916315384
race_class_name,フリーウ･3勝,36,0.00029931904916315384
race_class_name,御池特別･2勝,36,0.00029931904916315384
race_class_name,天ケ瀬特･2勝,36,0.00029931904916315384
race_class_name,京都記念G2,36,0.00029931904916315384
race_class_name,飯盛山特･1勝,36,0.00029931904916315384
race_class_name,観月橋Ｓ･3勝,35,0.000291004631130844
race_class_name,稲光特別･1勝,35,0.000291004631130844
race_class_name,スワンＳG2,35,0.000291004631130844
race_class_name,太宰府特･2勝,35,0.000291004631130844
race_class_name,北陸ＳＨ･3勝,35,0.000291004631130844
race_class_name,弥生賞G2,35,0.000291004631130844
race_class_name,ＣＢＣ賞ＨG3,35,0.000291004631130844
race_class_name,阪神牝馬G2,35,0.000291004631130844
race_class_name,中日新聞ＨG3,35,0.000291004631130844
race_class_name,松島特別･2勝,35,0.000291004631130844
race_class_name,マイルチG1,35,0.000291004631130844
race_class_name,京阪杯G3,35,0.000291004631130844
race_class_name,與杼特別･2勝,35,0.000291004631130844
race_class_name,八女特別･2勝,35,0.000291004631130844
race_class_name,噴火湾特･2勝,35,0.000291004631130844
race_class_name,大沼Ｓ(L),35,0.000291004631130844
race_class_name,ルミエＨ(L),34,0.00028269021309853414
race_class_name,アルゼンＨG2,34,0.00028269021309853414
race_class_name,阪神カッG2,34,0.00028269021309853414
race_class_name,セントポ･1勝,34,0.00028269021309853414
race_class_name,牛若丸ジ,34,0.00028269021309853414
race_class_name,東京ジャJG3,34,0.00028269021309853414
race_class_name,稲城特別･1勝,34,0.00028269021309853414
race_class_name,青竜Ｓ,34,0.00028269021309853414
race_class_name,ホープフG1,34,0.00028269021309853414
race_class_name,中山新春,34,0.00028269021309853414
